model;question;answer;similarity_score
sentence-transformers/paraphrase-multilingual-mpnet-base-v2;Etkili liderliğin dört özelliğini sayın;Kredi başvurusunda bulunurken dikkat edilmesi gereken en önemli husus, ödemeleri yapıp yapamayacağınızdır. Herhangi bir şeyi kabul etmeden önce kredinin şartlarını ve faiz oranını anlamak önemlidir. Krediyle ilişkili ücretleri ve kapanış maliyetlerini anlamak ve en iyi oranlar için alışveriş yapmak da önemlidir. Ek olarak, başvurmadan önce kredi raporunuzu gözden geçirmeniz ve doğru olduğundan emin olmanız önemlidir.;0.14154102
sentence-transformers/paraphrase-multilingual-mpnet-base-v2;Cümleyi NATO fonetik alfabesini kullanarak heceleyin.  Bir kedinin dokuz canı vardır.;Nesneler bir bilgisayar, bir sandalye ve bir masadır.;0.18360682
sentence-transformers/paraphrase-multilingual-mpnet-base-v2;Verilen iki kelimeyi kullanarak rap benzeri bir ifade oluşturun.  enerji akışı;- Kodlama - Depolama - Alma;0.38481236
sentence-transformers/paraphrase-multilingual-mpnet-base-v2;Verilen öğeler arasındaki benzerlikleri bulun ve nasıl etkileşime girebileceklerine dair bir tahmin yapın.  Bilgisayar ve Yapay Zeka;400$'lık ara toplamdan satış vergisi düşüldükten sonraki toplam 380$'dır.;0.08684311
sentence-transformers/paraphrase-multilingual-mpnet-base-v2;Bu duruma uygun bir atasözü belirleyiniz.  John sabırsızdı ve hata üstüne hata yapıyordu.;Histogram eşitleme, piksel maksimumlarının ve minimumlarının yoğunluğunu artırarak bir dijital görüntünün kontrastını ayarlayan bir işlemdir. Bu, bir görüntünün gölgelerinin ve vurgularının daha eşit bir şekilde temsil edilmesini sağlar ve görüntüler arasında daha iyi bir kontrast dengesi sağlar. Sonuç, birçok görüntü işleme uygulamasında yararlı olan, daha düzgün renklere sahip daha net bir görüntüdür.;0.063878424
sentence-transformers/paraphrase-multilingual-mpnet-base-v2;"""Lütfen köpeği gezdirin"" ifadesi verildiğinde, konuşmacının diğer kişinin ne yapmasını istediğini söyleyin.";"Evde çalışmanın birçok avantajı vardır; çalışanların kendi programlarını ayarlamalarına, kendi çalışma alanlarını oluşturmalarına ve gerektiğinde zamanlarını yönetmelerine olanak tanır. Evden çalışmak, çalışan üretkenliği, sağlığı ve zindeliği ve morali için de faydalı olabilir. İlk olarak işe gidip gelme sürelerini ve trafikte veya sıkışık bir ofiste sıkışıp kalmanın getirdiği stresi ortadan kaldırır. İkincisi, araştırmalar, evden çalışmanın çalışanlara derin iş görevlerine odaklanmaları, dikkat dağıtıcı unsurları en aza indirmeleri ve zamanlarını daha iyi kullanmaları için daha fazla fırsat sunabileceğini gösteriyor. Üçüncüsü, çalışanlar evde kalarak hastalığa yakalanma risklerini azaltabilir, böylece sağlıklarını ve esenliklerini koruyabilirler. Son olarak, stresli veya kısıtlayıcı bir iş yerinin olmaması, daha iyi moral ve genel olarak daha iyi bir iyilik duygusu sağlayabilir. Genel olarak, evden çalışma, çalışanlar ve üretkenlik üzerinde olumlu bir etkiye sahip olabilecek birçok somut ve soyut fayda sağlar.";0.1522356
sentence-transformers/paraphrase-multilingual-mpnet-base-v2;3 seviyeli bir oyun yaptığınızı hayal edin. Her seviye için zorluk seviyesini ve oyun ilerlemesini tanımlayın.;Sebze Çorbası Hazırlama Prosedürü: 1. Gerekli malzemeleri toplayın: patates, havuç, kereviz, soğan, sarımsak, tavuk veya sebze suyu, tuz ve biber. 2. Havuç ve patatesleri yıkayıp soyun. Onları küçük küpler halinde doğrayın. 3. Kerevizi, soğanı ve sarımsağı küçük parçalar halinde doğrayın. 4. Büyük bir tencereyi ocakta orta ateşte ısıtın ve bir çorba kaşığı zeytinyağı ekleyin. 5. Soğan, sarımsak ve kerevizi tencereye ekleyin ve yumuşayana kadar 3-4 dakika pişirin. 6. Patatesleri ve havuçları tencereye ekleyin ve birlikte karıştırın. 7. Et suyunu tencereye dökün ve çorbayı kaynama noktasına getirmek için ısıyı artırın. 8. Isıyı azaltın ve çorbayı sebzeler yumuşayana kadar 15-20 dakika pişirin. 9. Tatmak için tuz ve karabiber ekleyin. 10. Çorbayı ılık olarak servis edin. Eğlence!;0.16001377
sentence-transformers/paraphrase-multilingual-mpnet-base-v2;Bir bilgisayarın dört temel bileşenini adlandırın.;Bazen başarıya ulaşmanın tek yolu çok çalışmak ve kendini adamadır.;0.016841143
sentence-transformers/paraphrase-multilingual-mpnet-base-v2;Bir vaşağın bir fiziksel özelliğini tanımlayın;Film Adı: Yeniden Uyanış Konu: Uzak gelecekte, Dünya yıkıcı bir enerji krizinden kurtulma mücadelesi veriyor. Bilim adamları, gezegeni kurtarabileceğine inandıkları eski bir cihazın sırlarını ortaya çıkarmak için çalışıyorlar. Ancak deney ters gittiğinde ve cihaz etkinleştirildiğinde, başka bir dünyadan güçlü bir varlık serbest kalır ve gezegeni ele geçirmekle tehdit eder. Şimdi çaresiz bir kaşif ekibi evreni baştan başa dolaşmalı ve uzaylı tehdidini durdurabilecek tek kişiyi, yani cihazın orijinal yaratıcısını bulmalıdır. Ama başarılı olacaklar mı yoksa başarısızlıkları insanlığın sonunu mu getirecek?;0.2375226
sentence-transformers/paraphrase-multilingual-mpnet-base-v2;Bu sorguya yanıt veren bir e-posta yazın.  Sayın Müşteri Hizmetleri, Siparişimin durumunu soruyorum.;Açık hava maceraları doğru teçhizatla başlar - bizimle açık havada yaşama hazır olun!;0.15862449
sentence-transformers/paraphrase-multilingual-mpnet-base-v2;'Kızgın' için alternatif bir kelime öner.;"Makine öğrenimindeki önyargı türleri arasında örnekleme yanlılığı, veri yanlılığı, seçim yanlılığı, ölçüm yanlılığı, model yanlılığı ve çıkarım yanlılığı yer alır. Örnekleme yanlılığı, veri kümesi popülasyonu temsil etmediğinde ortaya çıkar; veri yanlılığı, veriler çarpık veya eksik olduğunda meydana gelir; seçim yanlılığı, veriler rastgele olmayan bir şekilde seçildiğinde ortaya çıkar; ölçüm yanlılığı, yanlış etiketler veya gürültülü verilerden kaynaklanır; model yanlılığı, model belirli özelliklere veya verilere aşırı derecede bağlı olduğunda ortaya çıkar; ve çıkarım yanlılığı, modelin çok basit olmasından kaynaklanır.";0.18551825
sentence-transformers/paraphrase-multilingual-mpnet-base-v2;Bir sonraki blog gönderiniz için bir taslak oluşturun.  Sürdürülebilir deniz ürünleri;Enflasyon, genellikle para arzındaki artış veya mal ve hizmet üretimindeki azalmanın neden olduğu, bir ekonomideki mal ve hizmetlerin ortalama fiyat seviyesindeki sürekli bir artıştır. Enflasyon, bir ekonomi üzerinde dramatik bir etkiye sahip olabilir, bu da yaşam maliyetlerinin artmasına ve tüketicilerin satın alma gücünün azalmasına yol açar. Sonuç olarak, yatırım ve tüketimin azalmasına yol açarak, ekonomik büyümenin yavaşlamasına ve istihdamın azalmasına neden olabilir.;0.05670452
sentence-transformers/paraphrase-multilingual-mpnet-base-v2;1.000 kullanıcı için bulut tabanlı bir iletişim yönetimi sistemi tasarlayın.;GPT-3, doğal dil işleme ve metin oluşturmadan makine çevirisi ve özetlemeye kadar sonsuz olanaklar sunar. #GPT3 #Yapay Zeka #NLP;0.37677258
sentence-transformers/paraphrase-multilingual-mpnet-base-v2;Verilen bilgi isteminden komik bir şaka oluşturun.  Bir alanda iki inek;1. İşlemci, grafik kartı, ana kart, RAM ve depolama dahil olmak üzere yapı için gerekli bileşenleri toplayın. 2. Bileşenleri doğru sırada kurun – genellikle anakart ve CPU'dan başlayarak, ardından RAM ve grafik kartı gelir. 3. Güç kaynağını ve diğer kabloları gerektiği gibi bağlayın ve ilgili işletim sistemini ve sürücüleri indirip kurarak yapıyı tamamlayın.;0.0669726
sentence-transformers/paraphrase-multilingual-mpnet-base-v2;Farklı bir gramer yapısı kullanarak bu cümleyi yeniden yazın.  Cümle: Mark mükemmel bir aşçıdır.;Doğal seçilime bir örnek, türlerin zaman içinde çevrelerine uyum sağlama sürecidir. Örneğin, çok sayıda tohumun olduğu bir ortamdaki bir ispinoz popülasyonu, tohumları daha iyi kırmak için daha büyük gagalara sahip olacak şekilde zamanla gelişebilir. Zamanla, bu daha büyük gagalı ispinozlar, çevrelerinde hayatta kalma ve üreme şansları daha yüksek olduğundan, popülasyonun çoğunluğunu oluşturacaktır.;0.083239734
sentence-transformers/paraphrase-multilingual-mpnet-base-v2;Bir diyalog verildiğinde, kullanıcının kafasının karışıp karışmadığını belirleyin.  - Temsilci: Biletleri kullanmak için bu kodu kullanabilirsiniz - Müşteri: Hangi kod?;Kızamığın yaygın semptomları arasında ateş, burun akıntısı ve kızarıklık bulunur. Boğaz ağrısı, öksürük, kırmızı ve sulu gözler ve genişlemiş lenf düğümleri gibi belirtiler de olabilir.;0.08694769
sentence-transformers/paraphrase-multilingual-mpnet-base-v2;"Cümleyi pasiften aktif sese dönüştürün: ""Öğrenciye ailesi tarafından bir dizüstü bilgisayar verildi.""";İklim değişikliği, Afrika'daki ekosistemlerin çeşitliliği üzerinde büyük bir etkiye sahip. Sıcaklıklar yükseldikçe, birçok tür yeni habitatlara göç etmeye zorlanıyor veya sonsuza kadar kaybolma riskiyle karşı karşıya kalıyor. Bu, birçok ekosistemin hassas dengesinin bozulmasına ve biyolojik çeşitliliğin azalmasına neden oldu. Biyolojik çeşitlilikteki bu düşüşün gıda güvenliğinin azalması, doğal kaynaklar üzerindeki baskının artması ve toprak verimliliğinin zayıflaması gibi geniş kapsamlı etkileri vardır. İklim değişikliğinin neden olduğu yağış modellerindeki değişiklikler, insan popülasyonları ve geçim kaynakları üzerinde büyük etkileri olan su mevcudiyeti, toprak erozyonu ve sellerde de değişikliklere neden olmuştur. Ek olarak, iklim değişikliği okyanus asitlenmesine de neden olarak deniz biyoçeşitliliğinde azalmaya yol açabilir. Genel olarak, iklim değişikliğinin Afrika'daki ekosistemlerin çeşitliliği üzerinde yıkıcı bir etkisi var.;0.0027676187
sentence-transformers/paraphrase-multilingual-mpnet-base-v2;İki kesrin toplamını bulun: 3/4 + 7/8;Bu ifade yanlış çünkü bulut bilgi işlem internette veri depolamaz. Bunun yerine, bulut bilgi işlem, verileri genellikle İnternet'e bağlı olan uzak bir sunucuda depolar. Verilere, bir uygulama kullanılarak İnternet aracılığıyla uzak sunucudan erişilebilir ve alınabilir.;-0.07048955
sentence-transformers/paraphrase-multilingual-mpnet-base-v2;İşyerinde stresi nasıl azaltabilirsiniz?;Veriler, konuları ilgili notlarıyla birlikte gösteren bir Venn diyagramı kullanılarak gruplandırılabilir ve görselleştirilebilir. Üst üste binen daireler konuyu ortada gösterebilir ve derece her dairenin içinde temsil edilir. Bu görselleştirme, derslerin notları açısından nasıl farklılık gösterdiğine dair görsel kavrayışları hızlı bir şekilde sağlayacaktır.;0.107011266
sentence-transformers/paraphrase-multilingual-mpnet-base-v2;Bir mutfakta bulunan beş nesneyi listeleyin.;90;0.24088076
sentence-transformers/paraphrase-multilingual-mpnet-base-v2;Bir depremin şehirdeki insanlar üzerindeki sonuçlarını tahmin eden bir cümle oluşturun.;Güneş, az miktarda diğer elementlerle birlikte çoğunlukla hidrojen ve helyumdan oluşur.;0.00092896074
sentence-transformers/paraphrase-multilingual-mpnet-base-v2;Bir sığırcık yavrusu hakkında dikkatlice araştırılmış/doğru iki açıklama ekleyin;İngiliz alfabesindeki en az kullanılan 10. harf J'dir.;0.12511498
sentence-transformers/paraphrase-multilingual-mpnet-base-v2;İnsanların zamanlarını yönetmelerine yardımcı olacak bir ürün tasarlayın;1. Asya Fili 2. Orangutan 3. Borneo Bulutlu Leopar 4. Sumatra Kaplanı 5. Tembel Ayı;0.121270485
sentence-transformers/paraphrase-multilingual-mpnet-base-v2;Bir mobil uygulamanın nasıl görüneceğine dair kısa bir açıklama yazın;İki doğrunun kesişimi (1,3)'tür.;0.06399714
sentence-transformers/paraphrase-multilingual-mpnet-base-v2;Ejderhalar tarafından avlanan bir karakter hakkında kurgusal bir hikaye oluşturun.;Argümanlar: 1. Temel bir gelir, yoksulluğun azaltılmasına yardımcı olacaktır. 2. Finansal güvenlik sağlayacak ve eşitsizliği azaltacaktır. 3. İnsanlar mali durumlarıyla ilgili risk alabildikleri için daha yüksek ekonomik büyümeye yol açabilir. 4. Ekonomik faaliyeti canlandırmak için bir tür ekonomik teşvik olarak kullanılabilir. Aleyhindeki argümanlar: 1. İnsanların devlete bağımlı hale gelmesine yol açabilir ve onları iş bulmaktan caydırabilir. 2. Dolaşımdaki artan para nedeniyle enflasyona yol açabilir. 3. İnsanlar iki yakayı bir araya getirmek için çok çalışmaya teşvik edilemeyebileceğinden, iş kalitesinin düşmesine neden olabilir. 4. Artan hükümet harcamalarına ve daha büyük bir bütçe açığına yol açabilir.;0.064814016
sentence-transformers/paraphrase-multilingual-mpnet-base-v2;Bu kelimenin zıttını bulun  Barış;Nehir, vahşi ve amansız bir canavar gibi tüm gücüyle köpürüyordu.;0.114570394
sentence-transformers/paraphrase-multilingual-mpnet-base-v2;Yaz tatili için iyi bir yer önerin.;Hızlı bir şekilde bazı işler yaptı.;0.06124877
sentence-transformers/paraphrase-multilingual-mpnet-base-v2;Aşağıdaki durumu tanımlayabilecek bir metafor yazınız.  Küçük bir çocuk ilk kez bir yolculuğa çıkmıştı.;Mutlu;0.19183126
sentence-transformers/paraphrase-multilingual-mpnet-base-v2;Sahtekarlık sendromu kavramını açıklar.;Sağlıklı bir yaşam tarzı yaşamanın hem zihinsel hem de fiziksel olarak sayısız faydası vardır. Dengeli beslenmenin, düzenli egzersiz yapmanın ve stresi yönetmenin yollarını bulmanın refahı iyileştirdiği ve genel fiziksel sağlığa katkıda bulunduğu gösterilmiştir. Meyveler, sebzeler ve diğer lif kaynakları açısından zengin bir diyet yemek, kalp hastalığı ve diyabet gibi bazı kronik hastalıkların riskini azaltmaya yardımcı olur. Küçük miktarlarda bile egzersiz, daha iyi zihinsel sağlıkla ilişkilendirilmiştir. Çalışmalar, düzenli fiziksel aktivite ile daha düşük stres, kaygı ve depresyon oranları arasında bağlantılar bulmuştur. Ek olarak, fiziksel aktivite belirli kanser türlerinin gelişme riskini azaltmaya yardımcı olabilir. Sadece bu da değil, düzenli egzersiz yapmak da sağlıklı uyku düzenlerini, gelişmiş konsantrasyonu ve daha keskin hafızayı destekleyebilir. Sağlıklı bir yaşam tarzı yaşamak, ilişkiler ve sosyal refah üzerinde de olumlu bir etkiye sahip olabilir. İyi bir fiziksel ve zihinsel sağlık, insanların toplumla daha bağlantılı hissetmelerine ve aile ve arkadaşlarla olumlu ilişkiler geliştirmelerine yardımcı olabilir. Son olarak, sağlıklı bir yaşam tarzı yaşamak, kişisel bakımı teşvik etmenin ve sağlıklı alışkanlıklar geliştirmenin önemli bir yolu olabilir. Günden güne sağlıklı kararlar almak, genel olarak hayata karşı daha olumlu bir tutuma yol açabilecek bir kontrol duygusu ve artan öz saygı sağlayabilir. Genel olarak, sağlıklı bir yaşam tarzı yaşamak, gelişmiş zihinsel ve fiziksel sağlığa, daha güçlü ilişkilere ve daha büyük bir öz-değer duygusuna yol açar.;0.15449677
sentence-transformers/paraphrase-multilingual-mpnet-base-v2;Bir sayı ifadesi verildiğinde, onu çözmek için gereken matematiksel işlem(ler)i tanımlayın.  8 adet (7 – 4);Hedefe ulaşmak için, içerik pazarlama, e-posta kampanyaları, tıklama başına ödeme reklamları ve web sitenizi müşteri adayı yakalamak için optimize etme gibi etkinlikleri içeren etkili bir müşteri adayı oluşturma stratejisi oluşturmanız gerekir.;0.08604069
sentence-transformers/paraphrase-multilingual-mpnet-base-v2;CSS float özelliğinin işlevini tanımlayın.;Singapur mutfağı, Çin, Hint, Malezya ve Endonezya kültürlerinin eşsiz bir karışımıdır.;0.04143075
sentence-transformers/paraphrase-multilingual-mpnet-base-v2;Dijital teknolojilerin tarihi ve etkisi hakkında bilgi edinmek için iki kaynak önerin.;Son zamanlarda medya tüketim alışkanlıklarımızla ilgili sorunlar ortaya çıktı.;0.40382138
sentence-transformers/paraphrase-multilingual-mpnet-base-v2;Bir oyuncak koleksiyonu düzenlemenin yaratıcı bir yolunu bulun.;"""Acele"" kelimesinin eş anlamlıları şunlardır: aceleci, aceleci, hızlı, hızlı ve aceleci.";0.1529394
sentence-transformers/paraphrase-multilingual-mpnet-base-v2;Bir akşam yemeği partisi için vejetaryenler için uygun bir yemek önerin. Yemeğin adını çıkar.;"Kızılötesi radyasyon, elektromanyetik spektrumda görünür ışığın ötesine geçen, dalga boyları 700 nm ile 1 mm arasında olan bir elektromanyetik radyasyon (EMR) şeklidir. Bu tür radyasyon nesneleri ısıtma özelliğine sahiptir; bu nedenle ısı lambaları ve termal görüntüleme cihazlarının kullandığı radyasyon türüdür. Ultraviyole radyasyon, elektromanyetik spektrumda görünür ışığın hemen altında dalga boylarına sahip bir elektromanyetik radyasyon şeklidir. Yaygın olarak UV radyasyonu olarak bilinen bu radyasyon, güneş yanığından sorumludur ve kızılötesi radyasyondan daha yüksek sıcaklıklar üretebilir. Normalde güneş ışığında bulunur ve insanlar tarafından uzun süre güvenle deneyimlenebilir. Bununla birlikte, aşırı maruz kalma zarar verici ve hatta ölümcül olabilir ve genellikle cam tarafından filtrelenir.";0.099169634
